date,maxTemp,minTemp,precip,snow
1896-04-07,46,20,0,0
1896-04-08,50,29,102,0
1896-04-09,49,30,0,0
1896-04-10,50,31,0,0
1896-04-11,76,41,15,0
1896-04-12,78,65,0,0
1896-04-13,72,50,14,0
1896-04-14,75,42,0,0
1896-04-15,85,58,0,0
1896-04-16,79,52,0,0
1896-04-17,80,54,0,0
1896-04-18,77,53,24,0
1896-04-19,70,35,0,0
1896-04-20,69,56,72,0
1896-04-21,68,48,0,0
1896-04-22,57,31,0,0
1896-04-23,67,42,65,0
1896-04-24,70,47,0,0
1896-04-25,80,40,0,0
1896-04-26,70,42,60,0
1896-04-27,79,54,0,0
1896-04-28,75,62,76,0
1896-04-29,75,64,71,0
1896-04-30,74,60,3,0
1896-05-01,67,53,10,0
1896-05-02,61,54,4,0
1896-05-03,72,54,0,0
1896-05-04,78,53,0,0
1896-05-05,83,56,0,0
1896-05-06,87,60,0,0
1896-05-07,88,66,0,0
1896-05-08,88,64,0,0
1896-05-09,89,66,0,0
1896-05-10,87,55,0,0
1896-05-11,84,57,0,0
1896-05-12,88,54,0,0
1896-05-13,76,58,85,0
1896-05-14,70,49,13,0
1896-05-15,62,45,49,0
1896-05-16,65,54,0,0
1896-05-17,75,64,6,0
1896-05-18,64,42,0,0
1896-05-19,68,44,0,0
1896-05-20,71,55,0,0
1896-05-21,80,55,0,0
1896-05-22,78,54,4,0
1896-05-23,71,51,3,0
1896-05-24,86,56,0,0
1896-05-25,86,60,85,0
1896-05-26,74,53,0,0
1896-05-27,53,47,101,0
1896-05-28,64,46,0,0
1896-05-29,69,45,0,0
1896-05-30,72,52,30,0
1896-05-31,73,43,0,0
1896-06-01,76,44,0,0
1896-06-02,71,41,0,0
1896-06-03,76,54,0,0
1896-06-04,75,57,0,0
1896-06-05,82,60,195,0
1896-06-06,87,62,81,0
1896-06-07,86,64,6,0
1896-06-08,67,58,10,0
1896-06-09,62,46,0,0
1896-06-10,76,48,0,0
1896-06-11,64,46,0,0
1896-06-12,67,53,0,0
1896-06-13,78,57,8,0
1896-06-14,80,60,0,0
1896-06-15,84,48,0,0
1896-06-16,81,62,8,0
1896-06-17,85,61,0,0
1896-06-18,85,64,0,0
1896-06-19,84,67,21,0
1896-06-20,86,69,0,0
1896-06-21,85,63,0,0
1896-06-22,86,63,0,0
1896-06-23,86,64,11,0
1896-06-24,85,58,0,0
1896-06-25,86,64,202,0
1896-06-26,87,53,0,0
1896-06-27,83,54,29,0
1896-06-28,75,57,0,0
1896-06-29,79,59,0,0
1896-06-30,87,55,0,0
1896-07-01,85,65,0,0
1896-07-02,89,64,0,0
1896-07-03,88,71,0,0
1896-07-04,77,55,0,0
1896-07-05,80,64,0,0
1896-07-06,76,59,0,0
1896-07-07,77,47,0,0
1896-07-08,82,46,0,0
1896-07-09,81,49,0,0
1896-07-10,85,54,0,0
1896-07-11,88,56,0,0
1896-07-12,92,59,0,0
1896-07-13,92,73,0,0
1896-07-14,95,66,0,0
1896-07-15,90,56,52,0
1896-07-16,73,50,0,0
1896-07-17,79,48,0,0
1896-07-18,82,56,0,0
1896-07-19,80,55,0,0
1896-07-20,85,58,0,0
1896-07-21,81,50,52,0
1896-07-22,76,60,0,0
1896-07-23,67,54,0,0
1896-07-24,73,55,0,0
1896-07-25,79,49,14,0
1896-07-26,84,62,27,0
1896-07-27,86,66,0,0
1896-07-28,84,60,0,0
1896-07-29,91,63,0,0
1896-07-30,86,62,0,0
1896-07-31,71,61,37,0
1896-08-01,77,63,0,0
1896-08-02,84,56,0,0
1896-08-03,85,67,0,0
1896-08-04,98,72,0,0
1896-08-05,89,72,0,0
1896-08-06,86,67,0,0
1896-08-07,91,59,21,0
1896-08-08,94,72,26,0
1896-08-09,91,67,0,0
1896-08-10,83,77,0,0
1896-08-11,82,73,0,0
1896-08-12,80,67,0,0
1896-08-13,82,61,16,0
1896-08-14,83,67,20,0
1896-08-15,78,63,65,0
1896-08-16,73,57,0,0
1896-08-17,71,47,0,0
1896-08-18,73,46,0,0
1896-08-19,75,43,0,0
1896-08-20,70,54,0,0
1896-08-21,79,63,36,0
1896-08-22,78,56,0,0
1896-08-23,72,46,0,0
1896-08-24,78,44,0,0
1896-08-25,83,62,0,0
1896-08-26,70,43,0,0
1896-08-27,74,39,0,0
1896-08-28,79,45,0,0
1896-08-29,85,60,0,0
1896-08-30,81,61,0,0
1896-08-31,72,47,0,0
1896-09-01,78,38,0,0
1896-09-02,75,60,15,0
1896-09-03,69,46,0,0
1896-09-04,62,42,8,0
1896-09-05,59,45,16,0
1896-09-06,58,46,0,0
1896-09-07,75,44,0,0
1896-09-08,78,58,0,0
1896-09-09,83,54,0,0
1896-09-10,62,50,177,0
1896-09-11,66,57,0,0
1896-09-12,68,58,0,0
1896-09-13,72,56,0,0
1896-09-14,71,62,63,0
1896-09-15,66,50,0,0
1896-09-16,65,55,102,0
1896-09-17,68,47,0,0
1896-09-18,58,42,6,0
1896-09-19,54,38,0,0
1896-09-20,61,29,0,0
1896-09-21,64,40,0,0
1896-09-22,56,32,0,0
1896-09-23,66,31,0,0
1896-09-24,70,48,0,0
1896-09-25,63,42,0,0
1896-09-26,50,39,24,0
1896-09-27,57,32,0,0
1896-09-28,62,29,0,0
1896-09-29,52,38,0,0
1896-09-30,73,39,0,0
1896-10-01,70,36,0,0
1896-10-02,65,40,0,0
1896-10-03,67,35,0,0
1896-10-04,68,42,0,0
1896-10-05,70,40,0,0
1896-10-06,55,37,0,0
1896-10-07,52,24,0,0
1896-10-08,57,26,0,0
1896-10-09,61,43,0,0
1896-10-10,67,42,0,0
1896-10-11,68,49,28,0
1896-10-12,64,38,0,0
1896-10-13,68,30,0,0
1896-10-14,72,31,0,0
1896-10-15,63,42,0,0
1896-10-16,60,31,0,0
1896-10-17,52,29,0,0
1896-10-18,44,19,0,0
1896-10-19,42,22,0,0
1896-10-20,38,18,0,0
1896-10-21,46,15,0,0
1896-10-22,47,17,0,0
1896-10-23,48,18,0,0
1896-10-24,52,19,0,0
1896-10-25,61,30,0,0
1896-10-26,70,33,0,0
1896-10-27,68,40,0,0
1896-10-28,72,46,0,0
1896-10-29,65,44,200,0
1896-10-30,60,35,87,0
1896-10-31,35,28,5,0
1896-11-01,58,33,6,0
1896-11-02,56,37,0,0
1896-11-03,49,29,0,0
1896-11-04,36,28,0,0
1896-11-05,35,29,0,0
1896-11-06,33,23,0,0
1896-11-07,32,22,22,2
1896-11-08,26,22,0,0
1896-11-09,28,24,0,0
1896-11-10,35,30,62,1
1896-11-11,33,8,0,0
1896-11-12,22,-2,0,0
1896-11-13,21,-1,0,0
1896-11-14,43,16,0,0
1896-11-15,46,23,0,0
1896-11-16,64,32,0,0
1896-11-17,68,30,0,0
1896-11-18,46,32,0,0
1896-11-19,20,10,15,2
1896-11-20,29,13,0,0
1896-11-21,30,11,0,0
1896-11-22,29,5,0,0
1896-11-23,37,20,0,0
1896-11-24,34,15,0,0
1896-11-25,58,32,72,0
1896-11-26,58,34,80,0
1896-11-27,16,4,14,2
1896-11-28,11,-2,0,0
1896-11-29,12,-2,0,0
1896-11-30,7,-7,0,0
1896-12-01,12,-1,21,2
1896-12-02,22,0,0,0
1896-12-03,31,9,0,0
1896-12-04,30,12,0,0
1896-12-05,41,25,0,0
1896-12-06,26,21,11,1
1896-12-07,31,20,0,0
1896-12-08,36,25,0,0
1896-12-09,42,18,0,0
1896-12-10,46,31,0,0
1896-12-11,48,28,0,0
1896-12-12,42,24,0,0
1896-12-13,40,28,0,0
1896-12-14,37,30,10,0
1896-12-15,34,29,0,0
1896-12-16,47,28,0,0
1896-12-17,43,27,0,0
1896-12-18,32,20,0,0
1896-12-19,27,9,0,0
1896-12-20,24,10,0,0
1896-12-21,23,5,0,0
1896-12-22,27,21,0,0
1896-12-23,28,15,0,0
1896-12-24,22,7,0,0
1896-12-25,31,9,0,0
1896-12-26,32,15,0,0
1896-12-27,31,12,0,0
1896-12-28,47,25,0,0
1896-12-29,43,39,0,0
1896-12-30,42,32,0,0
1896-12-31,47,41,25,0
1897-01-01,57,43,0,0
1897-01-02,52,24,0,0
1897-01-03,42,21,96,2
1897-01-04,21,8,0,0
1897-01-05,12,7,0,0
1897-01-06,22,3,0,0
1897-01-07,24,10,0,0
1897-01-08,34,10,0,0
1897-01-09,33,21,0,0
1897-01-10,26,17,0,0
1897-01-11,27,10,0,0
1897-01-12,21,0,39,4
1897-01-13,24,12,0,0
1897-01-14,35,24,0,0
1897-01-15,41,21,0,0
1897-01-16,33,28,31,1
1897-01-17,30,26,12,2
1897-01-18,17,-7,0,0
1897-01-19,26,0,0,0
1897-01-20,21,16,0,0
1897-01-21,20,2,0,0
1897-01-22,7,-2,0,0
1897-01-23,5,-7,45,5
1897-01-24,-15,-28,0,0
1897-01-25,-12,-27,0,0
1897-01-26,-7,-23,0,0
1897-01-27,-3,-15,0,0
1897-01-28,10,-7,0,0
1897-01-29,12,-9,0,0
1897-01-30,18,-13,0,0
1897-01-31,31,12,0,0
1897-02-01,32,22,0,0
1897-02-02,36,25,0,0
1897-02-03,37,22,0,0
1897-02-04,36,18,0,0
1897-02-05,32,22,21,2
1897-02-06,33,21,8,1
1897-02-07,29,22,0,0
1897-02-08,28,13,0,0
1897-02-09,29,2,0,0
1897-02-10,32,12,0,0
1897-02-11,33,22,0,0
1897-02-12,34,21,19,1
1897-02-13,36,23,0,0
1897-02-14,26,15,0,0
1897-02-15,38,19,0,0
1897-02-16,37,27,0,0
1897-02-17,32,16,0,0
1897-02-18,31,4,0,0
1897-02-19,38,8,0,0
1897-02-20,37,28,0,0
1897-02-21,37,24,0,0
1897-02-22,32,10,38,4
1897-02-23,16,-5,0,0
1897-02-24,27,-4,0,0
1897-02-25,20,-10,0,0
1897-02-26,-4,-14,0,0
1897-02-27,22,-18,0,0
1897-02-28,19,8,5,1
1897-03-01,28,12,5,1
1897-03-02,22,10,0,0
1897-03-03,19,3,0,0
1897-03-04,22,-4,15,2
1897-03-05,34,28,0,0
1897-03-06,29,22,0,0
1897-03-07,28,12,28,2
1897-03-08,38,27,7,1
1897-03-09,35,18,0,0
1897-03-10,36,10,0,0
1897-03-11,35,15,0,0
1897-03-12,25,10,15,2
1897-03-13,22,2,0,0
1897-03-14,15,-5,0,0
1897-03-15,22,-3,0,0
1897-03-16,40,5,0,0
1897-03-17,44,33,0,0
1897-03-18,42,32,0,0
1897-03-19,43,33,0,0
1897-03-20,36,32,0,0
1897-03-21,34,26,0,0
1897-03-22,42,30,0,0
1897-03-23,34,31,0,0
1897-03-24,35,27,0,0
1897-03-25,36,21,0,0
1897-03-26,37,22,0,0
1897-03-27,37,21,0,0
1897-03-28,42,28,0,0
1897-03-29,58,32,0,0
1897-03-30,61,38,0,0
1897-03-31,57,42,0,0
1897-04-01,52,37,0,0
1897-04-02,51,36,0,0
1897-04-03,52,40,0,0
1897-04-04,48,41,69,0
1897-04-05,44,33,0,0
1897-04-06,48,30,0,0
1897-04-07,50,30,0,0
1897-04-08,52,34,0,0
1897-04-09,53,30,0,0
1897-04-10,49,31,0,0
1897-04-11,54,30,0,0
1897-04-12,44,35,0,0
1897-04-13,44,34,88,0
1897-04-14,57,30,0,0
1897-04-15,44,33,29,0
1897-04-16,47,32,0,0
1897-04-17,62,26,0,0
1897-04-18,70,32,0,0
1897-04-19,41,22,0,0
1897-04-20,47,21,0,0
1897-04-21,69,36,50,0
1897-04-22,78,52,0,0
1897-04-23,75,51,0,0
1897-04-24,67,52,82,0
1897-04-25,64,45,3,0
1897-04-26,63,48,0,0
1897-04-27,72,45,0,0
1897-04-28,65,46,55,0
1897-04-29,62,42,0,0
1897-04-30,60,32,0,0
1897-05-01,58,30,0,0
1897-05-02,57,31,0,0
1897-05-03,68,44,0,0
1897-05-04,80,36,0,0
1897-05-05,84,41,0,0
1897-05-06,86,48,0,0
1897-05-07,86,47,0,0
1897-05-08,83,58,0,0
1897-05-09,62,53,0,0
1897-05-10,80,42,25,0
1897-05-11,60,46,0,0
1897-05-12,63,42,0,0
1897-05-13,62,40,22,0
1897-05-14,64,42,18,0
1897-05-15,63,32,0,0
1897-05-16,72,33,0,0
1897-05-17,78,42,0,0
1897-05-18,84,52,0,0
1897-05-19,78,60,0,0
1897-05-20,73,49,8,0
1897-05-21,68,48,0,0
1897-05-22,64,46,0,0
1897-05-23,57,48,6,0
1897-05-24,59,37,0,0
1897-05-25,70,31,0,0
1897-05-26,72,51,0,0
1897-05-27,68,58,0,0
1897-05-28,67,48,0,0
1897-05-29,68,34,0,0
1897-05-30,55,35,0,0
1897-05-31,60,28,0,0
1897-06-01,57,29,20,0
1897-06-02,74,47,0,0
1897-06-03,67,46,0,0
1897-06-04,71,45,0,0
1897-06-05,72,47,32,0
1897-06-06,60,40,0,0
1897-06-07,64,36,0,0
1897-06-08,66,32,0,0
1897-06-09,73,53,0,0
1897-06-10,72,52,24,0
1897-06-11,75,55,126,0
1897-06-12,85,48,0,0
1897-06-13,92,65,0,0
1897-06-14,95,68,0,0
1897-06-15,92,67,0,0
1897-06-16,90,68,84,0
1897-06-17,94,70,26,0
1897-06-18,87,63,86,0
1897-06-19,87,63,0,0
1897-06-20,78,64,0,0
1897-06-21,76,50,0,0
1897-06-22,87,57,0,0
1897-06-23,77,62,104,0
1897-06-24,78,53,0,0
1897-06-25,77,50,0,0
1897-06-26,72,47,0,0
1897-06-27,75,56,0,0
1897-06-28,87,62,152,0
1897-06-29,87,67,84,0
1897-06-30,79,64,0,0
1897-07-01,87,59,0,0
1897-07-02,88,68,0,0
1897-07-03,92,78,0,0
1897-07-04,87,70,0,0
1897-07-05,88,60,0,0
1897-07-06,91,65,0,0
1897-07-07,94,69,0,0
1897-07-08,97,72,0,0
1897-07-09,88,73,0,0
1897-07-10,84,60,52,0
1897-07-11,85,55,0,0
1897-07-12,80,52,0,0
1897-07-13,78,49,0,0
1897-07-14,80,54,0,0
1897-07-15,82,52,16,0
1897-07-16,85,61,0,0
1897-07-17,87,59,0,0
1897-07-18,88,63,0,0
1897-07-19,90,64,0,0
1897-07-20,83,63,73,0
1897-07-21,80,57,0,0
1897-07-22,73,63,0,0
1897-07-23,80,53,0,0
1897-07-24,85,66,0,0
1897-07-25,80,70,48,0
1897-07-26,78,63,0,0
1897-07-27,82,60,0,0
1897-07-28,85,65,0,0
1897-07-29,90,55,0,0
1897-07-30,89,65,0,0
1897-07-31,82,62,0,0
1897-08-01,88,65,10,0
1897-08-02,82,66,14,0
1897-08-03,83,63,0,0
1897-08-04,74,58,40,0
1897-08-05,75,53,0,0
1897-08-06,80,55,0,0
1897-08-07,80,62,6,0
1897-08-08,85,55,0,0
1897-08-09,83,63,0,0
1897-08-10,85,57,0,0
1897-08-11,76,53,0,0
1897-08-12,80,48,0,0
1897-08-13,85,61,0,0
1897-08-14,82,63,0,0
1897-08-15,73,58,0,0
1897-08-16,67,55,0,0
1897-08-17,65,50,0,0
1897-08-18,63,46,0,0
1897-08-19,70,42,40,0
1897-08-20,76,38,0,0
1897-08-21,80,44,0,0
1897-08-22,78,48,0,0
1897-08-23,77,57,6,0
1897-08-24,74,56,0,0
1897-08-25,78,43,0,0
1897-08-26,82,66,0,0
1897-08-27,82,48,0,0
1897-08-28,78,56,32,0
1897-08-29,74,60,0,0
1897-08-30,73,40,0,0
1897-08-31,72,52,20,0
1897-09-01,82,60,224,0
1897-09-02,78,64,0,0
1897-09-03,86,63,0,0
1897-09-04,88,68,0,0
1897-09-05,88,68,0,0
1897-09-06,89,67,0,0
1897-09-07,92,64,0,0
1897-09-08,94,67,0,0
1897-09-09,92,71,0,0
1897-09-10,88,65,17,0
1897-09-11,78,68,0,0
1897-09-12,90,60,0,0
1897-09-13,91,66,0,0
1897-09-14,90,65,0,0
1897-09-15,79,66,0,0
1897-09-16,72,53,81,0
1897-09-17,64,50,0,0
1897-09-18,76,40,0,0
1897-09-19,59,42,0,0
1897-09-20,58,28,0,0
1897-09-21,74,38,0,0
1897-09-22,75,43,0,0
1897-09-23,77,38,0,0
1897-09-24,78,42,0,0
1897-09-25,79,45,0,0
1897-09-26,82,41,0,0
1897-09-27,76,54,0,0
1897-09-28,72,43,0,0
1897-09-29,78,48,0,0
1897-09-30,85,58,0,0
1897-10-01,87,53,0,0
1897-10-02,83,55,0,0
1897-10-03,86,52,0,0
1897-10-04,87,50,0,0
1897-10-05,82,50,0,0
1897-10-06,79,38,0,0
1897-10-07,74,38,0,0
1897-10-08,63,40,0,0
1897-10-09,55,28,0,0
1897-10-10,61,45,0,0
1897-10-11,59,44,0,0
1897-10-12,54,34,0,0
1897-10-13,76,28,0,0
1897-10-14,83,65,0,0
1897-10-15,87,66,0,0
1897-10-16,72,42,0,0
1897-10-17,60,23,0,0
1897-10-18,63,38,0,0
1897-10-19,53,42,43,0
1897-10-20,54,44,0,0
1897-10-21,57,43,0,0
1897-10-22,63,44,0,0
1897-10-23,71,36,0,0
1897-10-24,76,46,0,0
1897-10-25,79,50,0,0
1897-10-26,75,42,0,0
1897-10-27,69,33,0,0
1897-10-28,55,34,0,0
1897-10-29,58,22,0,0
1897-10-30,54,30,0,0
1897-10-31,57,32,0,0
1897-11-01,53,32,0,0
1897-11-02,54,24,0,0
1897-11-03,67,23,0,0
1897-11-04,63,46,0,0
1897-11-05,52,34,21,0
1897-11-06,48,20,0,0
1897-11-07,52,28,0,0
1897-11-08,48,34,7,0
1897-11-09,43,30,0,0
1897-11-10,48,26,0,0
1897-11-11,38,24,0,0
1897-11-12,37,18,0,0
1897-11-13,44,19,0,0
1897-11-14,47,35,0,0
1897-11-15,45,12,0,0
1897-11-16,44,12,0,0
1897-11-17,46,13,0,0
1897-11-18,48,16,0,0
1897-11-19,58,24,0,0
1897-11-20,70,34,0,0
1897-11-21,52,29,0,0
1897-11-22,31,17,0,0
1897-11-23,26,6,0,0
1897-11-24,43,10,0,0
1897-11-25,34,27,0,0
1897-11-26,28,4,0,0
1897-11-27,10,-10,32,3
1897-11-28,11,-10,0,0
1897-11-29,6,-11,0,0
1897-11-30,24,-8,0,0
1897-12-01,22,-5,0,0
1897-12-02,8,-4,0,0
1897-12-03,18,3,77,6
1897-12-04,25,15,0,0
1897-12-05,27,10,0,0
1897-12-06,47,8,0,0
1897-12-07,28,0,0,0
1897-12-08,40,14,0,0
1897-12-09,44,21,0,0
1897-12-10,36,28,0,0
1897-12-11,31,22,0,0
1897-12-12,26,19,0,0
1897-12-13,33,21,0,0
1897-12-14,32,15,0,0
1897-12-15,33,5,0,0
1897-12-16,0,-10,0,0
1897-12-17,8,-6,0,0
1897-12-18,6,-14,0,0
1897-12-19,13,-11,0,0
1897-12-20,22,0,42,3
1897-12-21,12,-15,0,0
1897-12-22,3,-13,0,0
1897-12-23,5,-13,0,0
1897-12-24,20,-14,0,0
1897-12-25,28,15,0,0
1897-12-26,27,12,0,0
1897-12-27,22,-5,0,0
1897-12-28,27,15,0,0
1897-12-29,40,29,0,0
1897-12-30,27,15,0,0
1897-12-31,19,5,0,0
1898-01-01,11,-7,0,0
1898-01-02,22,7,0,0
1898-01-03,30,4,0,0
1898-01-04,38,8,0,0
1898-01-05,41,10,0,0
1898-01-06,32,18,0,0
1898-01-07,41,12,0,0
1898-01-08,36,18,0,0
1898-01-09,38,8,0,0
1898-01-10,37,9,0,0
1898-01-11,38,24,0,0
1898-01-12,33,26,70,2
1898-01-13,30,10,0,0
1898-01-14,33,10,0,0
1898-01-15,28,8,0,0
1898-01-16,23,3,0,0
1898-01-17,32,3,0,0
1898-01-18,34,4,0,0
1898-01-19,35,25,0,0
1898-01-20,37,30,12,1
1898-01-21,34,18,0,0
1898-01-22,19,8,0,0
1898-01-23,22,10,0,0
1898-01-24,28,7,0,0
1898-01-25,30,20,0,0
1898-01-26,25,3,0,0
1898-01-27,24,4,0,0
1898-01-28,33,11,0,0
1898-01-29,22,0,0,0
1898-01-30,23,3,0,0
1898-01-31,18,2,0,0
1898-02-01,15,-12,0,0
1898-02-02,-2,-10,0,0
1898-02-03,25,-3,0,0
1898-02-04,32,9,0,0
1898-02-05,20,10,0,0
1898-02-06,35,15,22,1
1898-02-07,42,20,0,0
1898-02-08,44,22,0,0
1898-02-09,38,32,0,0
1898-02-10,43,32,0,0
1898-02-11,38,24,3,0
1898-02-12,39,20,0,0
1898-02-13,34,22,0,0
1898-02-14,28,22,0,0
1898-02-15,24,15,0,0
1898-02-16,27,5,0,0
1898-02-17,34,12,12,1
1898-02-18,25,-1,0,0
1898-02-19,24,12,65,6
1898-02-20,23,13,27,3
1898-02-21,28,12,0,0
1898-02-22,31,0,0,0
1898-02-23,25,10,0,0
1898-02-24,15,5,0,0
1898-02-25,34,7,0,0
1898-02-26,33,8,0,0
1898-02-27,36,16,0,0
1898-02-28,37,17,0,0
1898-03-01,33,22,24,1
1898-03-02,32,26,0,0
1898-03-03,38,28,0,0
1898-03-04,36,8,0,0
1898-03-05,43,20,0,0
1898-03-06,46,30,0,0
1898-03-07,53,31,0,0
1898-03-08,55,29,0,0
1898-03-09,52,35,0,0
1898-03-10,47,22,0,0
1898-03-11,37,29,0,0
1898-03-12,42,31,54,1
1898-03-13,50,30,0,0
1898-03-14,58,31,0,0
1898-03-15,57,43,0,0
1898-03-16,53,35,0,0
1898-03-17,52,26,0,0
1898-03-18,43,35,0,0
1898-03-19,41,34,0,0
1898-03-20,53,25,0,0
1898-03-21,63,25,0,0
1898-03-22,48,18,81,1
1898-03-23,35,12,0,0
1898-03-24,43,33,0,0
1898-03-25,54,41,0,0
1898-03-26,58,45,0,0
1898-03-27,57,28,96,1
1898-03-28,29,12,3,1
1898-03-29,35,17,0,0
1898-03-30,41,18,0,0
1898-03-31,50,21,0,0
1898-04-01,47,32,0,0
1898-04-02,46,24,0,0
1898-04-03,54,32,0,0
1898-04-04,48,21,0,0
1898-04-05,43,18,0,0
1898-04-06,50,22,0,0
1898-04-07,62,21,0,0
1898-04-08,52,38,0,0
1898-04-09,63,33,6,0
1898-04-10,60,37,0,0
1898-04-11,69,28,0,0
1898-04-12,68,42,0,0
1898-04-13,45,38,78,0
1898-04-14,62,34,0,0
1898-04-15,72,28,0,0
1898-04-16,80,50,0,0
1898-04-17,62,43,0,0
1898-04-18,44,36,62,0
1898-04-19,44,25,19,0
1898-04-20,58,36,0,0
1898-04-21,53,32,43,0
1898-04-22,59,33,22,0
1898-04-23,58,32,0,0
1898-04-24,62,32,0,0
1898-04-25,53,38,29,0
1898-04-26,67,33,0,0
1898-04-27,64,40,12,0
1898-04-28,65,43,0,0
1898-04-29,72,35,0,0
1898-04-30,71,34,10,0
1898-05-01,70,51,32,0
1898-05-02,69,48,0,0
1898-05-03,63,48,0,0
1898-05-04,60,45,11,0
1898-05-05,61,40,16,0
1898-05-06,64,36,0,0
1898-05-07,80,37,0,0
1898-05-08,79,43,0,0
1898-05-09,73,53,0,0
1898-05-10,68,49,0,0
1898-05-11,64,38,0,0
1898-05-12,67,36,0,0
1898-05-13,70,35,0,0
1898-05-14,62,48,62,0
1898-05-15,73,46,0,0
1898-05-16,72,47,0,0
1898-05-17,71,42,40,0
1898-05-18,78,43,0,0
1898-05-19,72,52,0,0
1898-05-20,68,53,30,0
1898-05-21,71,54,70,0
1898-05-22,64,55,0,0
1898-05-23,80,52,0,0
1898-05-24,83,53,0,0
1898-05-25,79,52,0,0
1898-05-26,80,49,0,0
1898-05-27,76,60,66,0
1898-05-28,68,55,2,0
1898-05-29,60,50,0,0
1898-05-30,70,41,0,0
1898-05-31,69,51,38,0
1898-06-01,78,58,0,0
1898-06-02,84,44,0,0
1898-06-03,88,65,0,0
1898-06-04,85,66,0,0
1898-06-05,74,67,11,0
1898-06-06,80,58,0,0
1898-06-07,77,60,68,0
1898-06-08,78,55,0,0
1898-06-09,79,61,138,0
1898-06-10,73,63,0,0
1898-06-11,78,61,0,0
1898-06-12,80,60,0,0
1898-06-13,79,58,0,0
1898-06-14,70,57,0,0
1898-06-15,73,53,0,0
1898-06-16,77,57,0,0
1898-06-17,80,56,0,0
1898-06-18,82,62,19,0
1898-06-19,80,52,0,0
1898-06-20,83,54,0,0
1898-06-21,76,58,0,0
1898-06-22,72,54,0,0
1898-06-23,91,63,0,0
1898-06-24,88,75,0,0
1898-06-25,80,62,15,0
1898-06-26,77,57,0,0
1898-06-27,67,52,0,0
1898-06-28,78,45,0,0
1898-06-29,82,68,25,0
1898-06-30,72,62,12,0
1898-07-01,88,68,41,0
1898-07-02,78,64,35,0
1898-07-03,74,66,0,0
1898-07-04,82,53,0,0
1898-07-05,83,57,0,0
1898-07-06,86,60,0,0
1898-07-07,88,60,0,0
1898-07-08,84,63,0,0
1898-07-09,78,58,0,0
1898-07-10,77,47,0,0
1898-07-11,82,46,0,0
1898-07-12,83,53,0,0
1898-07-13,87,52,0,0
1898-07-14,86,53,0,0
1898-07-15,93,53,0,0
1898-07-16,89,65,0,0
1898-07-17,93,67,0,0
1898-07-18,94,69,11,0
1898-07-19,88,65,90,0
1898-07-20,77,57,0,0
1898-07-21,82,50,0,0
1898-07-22,85,60,0,0
1898-07-23,88,65,0,0
1898-07-24,89,65,0,0
1898-07-25,92,62,0,0
1898-07-26,84,64,0,0
1898-07-27,87,54,0,0
1898-07-28,91,78,0,0
1898-07-29,88,62,0,0
1898-07-30,78,47,0,0
1898-07-31,78,46,127,0
1898-08-01,74,52,0,0
1898-08-02,65,50,66,0
1898-08-03,69,54,36,0
1898-08-04,78,48,0,0
1898-08-05,79,60,0,0
1898-08-06,80,65,26,0
1898-08-07,86,59,0,0
1898-08-08,78,58,0,0
1898-08-09,80,46,0,0
1898-08-10,79,62,0,0
1898-08-11,77,56,0,0
1898-08-12,74,49,0,0
1898-08-13,78,48,0,0
1898-08-14,80,57,0,0
1898-08-15,88,67,0,0
1898-08-16,86,60,0,0
1898-08-17,78,52,0,0
1898-08-18,68,57,0,0
1898-08-19,79,51,31,0
1898-08-20,84,65,39,0
1898-08-21,87,64,0,0
1898-08-22,94,67,0,0
1898-08-23,84,66,0,0
1898-08-24,82,57,0,0
1898-08-25,83,54,0,0
1898-08-26,76,55,0,0
1898-08-27,80,46,0,0
1898-08-28,87,47,0,0
1898-08-29,85,52,0,0
1898-08-30,93,56,0,0
1898-08-31,93,73,0,0
1898-09-01,92,73,0,0
1898-09-02,95,72,10,0
1898-09-03,90,68,0,0
1898-09-04,88,52,0,0
1898-09-05,80,58,12,0
1898-09-06,68,52,0,0
1898-09-07,67,45,0,0
1898-09-08,60,50,0,0
1898-09-09,64,45,28,0
1898-09-10,65,42,0,0
1898-09-11,65,31,0,0
1898-09-12,73,38,0,0
1898-09-13,68,55,0,0
1898-09-14,66,53,0,0
1898-09-15,68,50,0,0
1898-09-16,75,40,0,0
1898-09-17,82,50,0,0
1898-09-18,87,49,11,0
1898-09-19,75,48,0,0
1898-09-20,80,51,0,0
1898-09-21,87,57,0,0
1898-09-22,72,57,76,0
1898-09-23,74,52,0,0
1898-09-24,68,48,0,0
1898-09-25,80,43,0,0
1898-09-26,78,48,0,0
1898-09-27,78,39,0,0
1898-09-28,88,63,36,0
1898-09-29,84,62,0,0
1898-09-30,68,39,0,0
1898-11-01,53,38,0,0
1898-11-02,55,26,0,0
1898-11-03,60,32,0,0
1898-11-04,62,32,0,0
1898-11-05,57,33,0,0
1898-11-06,44,28,0,0
1898-11-07,62,27,0,0
1898-11-08,37,28,0,0
1898-11-09,37,27,0,0
1898-11-10,42,22,0,0
1898-11-11,47,10,0,0
1898-11-12,46,22,0,0
1898-11-13,38,31,15,0
1898-11-14,39,24,0,0
1898-11-15,48,22,0,0
1898-11-16,42,32,0,0
1898-11-17,50,31,0,0
1898-11-18,42,33,0,0
1898-11-19,39,23,0,0
1898-11-20,58,28,0,0
1898-11-21,52,23,130,1
